 MUN,AÑO,SEXO,NOM_ENT,EDAD_QUIN,PORCENTAJE
"Iztapalapa","2026","Mujeres","Ciudad de México","20 a 24 años","0.727241133548888"
"Iztapalapa","2026","Mujeres","Ciudad de México","25 a 29 años","0.749248430575127"
"Iztapalapa","2026","Mujeres","Ciudad de México","30 a 34 años","0.780371109566779"
"Iztapalapa","2026","Mujeres","Ciudad de México","35 a 39 años","0.789138061395413"
"Iztapalapa","2026","Mujeres","Ciudad de México","40 a 44 años","0.777313916108588"
"Iztapalapa","2026","Mujeres","Ciudad de México","45 a 49 años","0.750293720985464"
"Iztapalapa","2026","Mujeres","Ciudad de México","50 a 54 años","0.714135664533263"
"Iztapalapa","2026","Mujeres","Ciudad de México","55 a 59 años","0.644000049904187"
"Iztapalapa","2026","Mujeres","Ciudad de México","60 a 64 años","0.561219793214582"
"Iztapalapa","2026","Mujeres","Ciudad de México","65 y más","1.22751937187263"
"Iztapalapa","2027","Mujeres","Ciudad de México","Hasta 4 años","0.567191299263371"
"Iztapalapa","2027","Mujeres","Ciudad de México","5 a 9 años","0.580675988841532"
"Iztapalapa","2027","Mujeres","Ciudad de México","10 a 14 años","0.613666124046967"
"Iztapalapa","2027","Mujeres","Ciudad de México","15 a 19 años","0.674234478908074"
"Iztapalapa","2027","Mujeres","Ciudad de México","20 a 24 años","0.716064076178123"
"Iztapalapa","2027","Mujeres","Ciudad de México","25 a 29 años","0.738760297014945"
"Iztapalapa","2027","Mujeres","Ciudad de México","30 a 34 años","0.768514557714584"
"Iztapalapa","2027","Mujeres","Ciudad de México","35 a 39 años","0.784930701548868"
"Iztapalapa","2027","Mujeres","Ciudad de México","40 a 44 años","0.77680155340016"
"Iztapalapa","2027","Mujeres","Ciudad de México","45 a 49 años","0.748817440078256"
"Iztapalapa","2027","Mujeres","Ciudad de México","50 a 54 años","0.715342487438155"
"Iztapalapa","2027","Mujeres","Ciudad de México","55 a 59 años","0.653150557912119"
"Iztapalapa","2027","Mujeres","Ciudad de México","60 a 64 años","0.569592836788578"
"Iztapalapa","2027","Mujeres","Ciudad de México","65 y más","1.26637696382067"
"Iztapalapa","2028","Mujeres","Ciudad de México","Hasta 4 años","0.560327965512849"
"Iztapalapa","2028","Mujeres","Ciudad de México","5 a 9 años","0.573281236671989"
"Iztapalapa","2028","Mujeres","Ciudad de México","10 a 14 años","0.603531932811326"
"Iztapalapa","2028","Mujeres","Ciudad de México","15 a 19 años","0.660877025829388"
"Iztapalapa","2028","Mujeres","Ciudad de México","20 a 24 años","0.70500865097507"
"Iztapalapa","2028","Mujeres","Ciudad de México","25 a 29 años","0.72955764522427"
"Iztapalapa","2028","Mujeres","Ciudad de México","30 a 34 años","0.756516287296088"
"Iztapalapa","2028","Mujeres","Ciudad de México","35 a 39 años","0.780013181791751"
"Iztapalapa","2028","Mujeres","Ciudad de México","40 a 44 años","0.776042353689691"
"Iztapalapa","2028","Mujeres","Ciudad de México","45 a 49 años","0.748020298963761"
"Iztapalapa","2028","Mujeres","Ciudad de México","50 a 54 años","0.714624616464388"
"Iztapalapa","2028","Mujeres","Ciudad de México","55 a 59 años","0.661465296659323"
"Iztapalapa","2028","Mujeres","Ciudad de México","60 a 64 años","0.577942151709164"
"Iztapalapa","2028","Mujeres","Ciudad de México","65 y más","1.30498833300564"
"Iztapalapa","2029","Mujeres","Ciudad de México","Hasta 4 años","0.554514967158167"
"Iztapalapa","2029","Mujeres","Ciudad de México","5 a 9 años","0.566970236901047"
"Iztapalapa","2029","Mujeres","Ciudad de México","10 a 14 años","0.595411851035882"
"Iztapalapa","2029","Mujeres","Ciudad de México","15 a 19 años","0.647617256940861"
"Iztapalapa","2029","Mujeres","Ciudad de México","20 a 24 años","0.693918615201083"
"Iztapalapa","2029","Mujeres","Ciudad de México","25 a 29 años","0.721451914313648"
"Iztapalapa","2029","Mujeres","Ciudad de México","30 a 34 años","0.745170290332678"
"Iztapalapa","2029","Mujeres","Ciudad de México","35 a 39 años","0.774406680112"
"Iztapalapa","2029","Mujeres","Ciudad de México","40 a 44 años","0.774747298245351"
"Iztapalapa","2029","Mujeres","Ciudad de México","45 a 49 años","0.747770342083927"
"Iztapalapa","2029","Mujeres","Ciudad de México","50 a 54 años","0.712629904659849"
"Iztapalapa","2029","Mujeres","Ciudad de México","55 a 59 años","0.668485794577518"
"Iztapalapa","2029","Mujeres","Ciudad de México","60 a 64 años","0.586396824439851"
"Iztapalapa","2029","Mujeres","Ciudad de México","65 y más","1.34335250218648"
"Iztapalapa","2030","Mujeres","Ciudad de México","Hasta 4 años","0.549717214039679"
"Iztapalapa","2030","Mujeres","Ciudad de México","5 a 9 años","0.561776365431041"
"Iztapalapa","2030","Mujeres","Ciudad de México","10 a 14 años","0.589519252469391"
"Iztapalapa","2030","Mujeres","Ciudad de México","15 a 19 años","0.634336438925755"
"Iztapalapa","2030","Mujeres","Ciudad de México","20 a 24 años","0.683006170911685"
"Iztapalapa","2030","Mujeres","Ciudad de México","25 a 29 años","0.714020302231057"
"Iztapalapa","2030","Mujeres","Ciudad de México","30 a 34 años","0.73534607940803"
"Iztapalapa","2030","Mujeres","Ciudad de México","35 a 39 años","0.767853357071701"
"Iztapalapa","2030","Mujeres","Ciudad de México","40 a 44 años","0.77284570897096"
"Iztapalapa","2030","Mujeres","Ciudad de México","45 a 49 años","0.747576201754846"
"Iztapalapa","2030","Mujeres","Ciudad de México","50 a 54 años","0.709916999300159"
"Iztapalapa","2030","Mujeres","Ciudad de México","55 a 59 años","0.673705350934983"
"Iztapalapa","2030","Mujeres","Ciudad de México","60 a 64 años","0.594978924980224"
"Iztapalapa","2030","Mujeres","Ciudad de México","65 y más","1.38130854330466"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","Hasta 4 años","0.0929710487138711"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","5 a 9 años","0.102685430436527"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","10 a 14 años","0.109176403678483"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","15 a 19 años","0.111229670724408"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","20 a 24 años","0.113856969417581"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","25 a 29 años","0.109783552536149"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","30 a 34 años","0.102586078805272"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","35 a 39 años","0.0974087549099024"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","40 a 44 años","0.0946821045854752"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","45 a 49 años","0.085100191704492"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","50 a 54 años","0.0745689187915221"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","55 a 59 años","0.0628454263034989"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","60 a 64 años","0.0483732053507698"
"La Magdalena Contreras","2015","Hombres","Ciudad de México","65 y más","0.0934678068701432"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","Hasta 4 años","0.0906782534551065"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","5 a 9 años","0.100729070829546"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","10 a 14 años","0.108007629785321"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","15 a 19 años","0.109697492486738"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","20 a 24 años","0.112624378865009"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","25 a 29 años","0.110128241802785"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","30 a 34 años","0.103401925559891"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","35 a 39 años","0.0971505380500752"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","40 a 44 años","0.0946433561335941"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","45 a 49 años","0.0861167286467071"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","50 a 54 años","0.0756682965189933"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","55 a 59 años","0.0646013525528524"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","60 a 64 años","0.0503645354147729"
"La Magdalena Contreras","2016","Hombres","Ciudad de México","65 y más","0.0973383005724548"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","Hasta 4 años","0.0889371589572693"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","5 a 9 años","0.0989381690040298"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","10 a 14 años","0.106751112764317"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","15 a 19 años","0.108265077821119"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","20 a 24 años","0.110884126860989"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","25 a 29 años","0.110143720592334"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","30 a 34 años","0.104264673802415"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","35 a 39 años","0.0974463056268887"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","40 a 44 años","0.0945730872709133"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","45 a 49 años","0.0872242787835147"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","50 a 54 años","0.0767149301045432"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","55 a 59 años","0.0660619205077728"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","60 a 64 años","0.0521047098016308"
"La Magdalena Contreras","2017","Hombres","Ciudad de México","65 y más","0.101093082771011"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","Hasta 4 años","0.0873869574330067"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","5 a 9 años","0.0970757278052778"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","10 a 14 años","0.105370907918524"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","15 a 19 años","0.106952522260116"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","20 a 24 años","0.108932305247144"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","25 a 29 años","0.109861365419827"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","30 a 34 años","0.105050160954145"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","35 a 39 años","0.0980490289385653"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","40 a 44 años","0.0943217280076802"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","45 a 49 años","0.0881832947238783"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","50 a 54 años","0.0777424280213396"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","55 a 59 años","0.0673900432400089"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","60 a 64 años","0.0538191285747387"
"La Magdalena Contreras","2018","Hombres","Ciudad de México","65 y más","0.10499485975339"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","Hasta 4 años","0.0860460272612328"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","5 a 9 años","0.0951145765247703"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","10 a 14 años","0.103862017206327"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","15 a 19 años","0.105722232439873"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","20 a 24 años","0.10691808509001"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","25 a 29 años","0.109254426841666"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","30 a 34 años","0.105711159730149"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","35 a 39 años","0.09889037054048"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","40 a 44 años","0.0940294509718683"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","45 a 49 años","0.0889360044990634"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","50 a 54 años","0.078782329682624"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","55 a 59 años","0.0685732913175672"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","60 a 64 años","0.0554853484244032"
"La Magdalena Contreras","2019","Hombres","Ciudad de México","65 y más","0.109021899937472"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","Hasta 4 años","0.0849018893636461"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","5 a 9 años","0.0930405842562824"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","10 a 14 años","0.102254828746447"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","15 a 19 años","0.104494633062949"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","20 a 24 años","0.1049825112309"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","25 a 29 años","0.108275688864569"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","30 a 34 años","0.106235471071319"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","35 a 39 años","0.0998819667477764"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","40 a 44 años","0.0938167540689316"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","45 a 49 años","0.0894258505573731"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","50 a 54 años","0.0798346093010646"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","55 a 59 años","0.0696556966151789"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","60 a 64 años","0.0570595693698998"
"La Magdalena Contreras","2020","Hombres","Ciudad de México","65 y más","0.113198823104801"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","Hasta 4 años","0.0836533176392661"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","5 a 9 años","0.0911945553818393"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","10 a 14 años","0.100568347215023"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","15 a 19 años","0.103167242107162"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","20 a 24 años","0.103233880437729"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","25 a 29 años","0.106898988618951"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","30 a 34 años","0.106621328908252"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","35 a 39 años","0.100901538867861"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","40 a 44 años","0.0938378758276897"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","45 a 49 años","0.0896063418366435"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","50 a 54 años","0.0808878269207083"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","55 a 59 años","0.0706699495670008"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","60 a 64 años","0.0585417734036871"
"La Magdalena Contreras","2021","Hombres","Ciudad de México","65 y más","0.117494483179208"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","Hasta 4 años","0.0822319555382165"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","5 a 9 años","0.0896873561079871"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","10 a 14 años","0.0988118762083035"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","15 a 19 años","0.10172727165499"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","20 a 24 años","0.101638251946694"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","25 a 29 años","0.105199040278525"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","30 a 34 años","0.106812522491386"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","35 a 39 años","0.101883056144507"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","40 a 44 años","0.0941605964498495"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","45 a 49 años","0.0894981892278586"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","50 a 54 años","0.0818870041685704"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","55 a 59 años","0.07163861025102"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","60 a 64 años","0.0598991362195155"
"La Magdalena Contreras","2022","Hombres","Ciudad de México","65 y más","0.121901363047519"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","Hasta 4 años","0.0808358306687283"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","5 a 9 años","0.0883072069341509"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","10 a 14 años","0.0969383192168927"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","15 a 19 años","0.100161047188097"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","20 a 24 años","0.100194501111674"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","25 a 29 años","0.103328018620008"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","30 a 34 años","0.106695713593377"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","35 a 39 años","0.102781604534925"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","40 a 44 años","0.0947749654922778"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","45 a 49 años","0.0892327654864346"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","50 a 54 años","0.0827538556204487"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","55 a 59 años","0.0725950141610459"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","60 a 64 años","0.0611426209900176"
"La Magdalena Contreras","2023","Hombres","Ciudad de México","65 y más","0.126411225887806"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","Hasta 4 años","0.0794528706317688"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","5 a 9 años","0.0870650547764276"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","10 a 14 años","0.0949007979268032"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","15 a 19 años","0.0984553861177011"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","20 a 24 años","0.0988801482285632"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","25 a 29 años","0.101417542943449"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","30 a 34 años","0.106246417466933"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","35 a 39 años","0.103518997597188"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","40 a 44 años","0.0956050087948113"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","45 a 49 años","0.0889317724741633"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","50 a 54 años","0.0834210429832429"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","55 a 59 años","0.0735620908311298"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","60 a 64 años","0.0622500051418571"
"La Magdalena Contreras","2024","Hombres","Ciudad de México","65 y más","0.130994399399789"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","Hasta 4 años","0.078093181483488"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","5 a 9 años","0.0859495707228573"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","10 a 14 años","0.0926964271024583"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","15 a 19 años","0.0966414328260788"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","20 a 24 años","0.0976052694517361"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","25 a 29 años","0.0996226019240421"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","30 a 34 años","0.10541682908061"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","35 a 39 años","0.104094355570987"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","40 a 44 años","0.0965629810077114"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","45 a 49 años","0.0887290065735899"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","50 a 54 años","0.0838537864321839"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","55 a 59 años","0.0745292274490808"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","60 a 64 años","0.0632769952146632"
"La Magdalena Contreras","2025","Hombres","Ciudad de México","65 y más","0.135620779152079"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","Hasta 4 años","0.0767445475460459"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","5 a 9 años","0.08465728355548"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","10 a 14 años","0.0906480339717135"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","15 a 19 años","0.0947729972039043"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","20 a 24 años","0.0962791145693364"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","25 a 29 años","0.0980325049350633"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","30 a 34 años","0.104169371215107"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","35 a 39 años","0.104484082306392"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","40 a 44 años","0.0975154795708105"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","45 a 49 años","0.0887485277421761"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","50 a 54 años","0.0840166216910798"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","55 a 59 años","0.0754969428627402"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","60 a 64 años","0.0642347816674945"
"La Magdalena Contreras","2026","Hombres","Ciudad de México","65 y más","0.140271229258151"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","Hasta 4 años","0.075406023326709"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","5 a 9 años","0.0831180029851224"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","10 a 14 años","0.0888456136086224"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","15 a 19 años","0.0928256265025112"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","20 a 24 años","0.0949001941299207"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","25 a 29 años","0.0966365170354699"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","30 a 34 años","0.102600898964272"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","35 a 39 años","0.104641642119496"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","40 a 44 años","0.0984292140613292"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","45 a 49 años","0.0890823849139246"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","50 a 54 años","0.083907240669463"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","55 a 59 años","0.0764094826682277"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","60 a 64 años","0.0651572082543438"
"La Magdalena Contreras","2027","Hombres","Ciudad de México","65 y más","0.144904038844926"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","Hasta 4 años","0.0740542471683244"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","5 a 9 años","0.0815207615482655"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","10 a 14 años","0.0870753957309186"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","15 a 19 años","0.0907634013185864"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","20 a 24 años","0.0934558716555955"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","25 a 29 años","0.0954356292563374"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","30 a 34 años","0.100831882830931"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","35 a 39 años","0.104463323915721"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","40 a 44 años","0.0992254509491863"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","45 a 49 años","0.089688675763898"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","50 a 54 años","0.0836588997570668"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","55 a 59 años","0.0771879206277845"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","60 a 64 años","0.0660786522624783"
"La Magdalena Contreras","2028","Hombres","Ciudad de México","65 y más","0.149522606908607"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","Hasta 4 años","0.072710617532728"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","5 a 9 años","0.0798635983331057"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","10 a 14 años","0.0853361963422835"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","15 a 19 años","0.0885607146713427"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","20 a 24 años","0.0919668960048559"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","25 a 29 años","0.0943852847516502"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","30 a 34 años","0.0990063374274498"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","35 a 39 años","0.10389988460993"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","40 a 44 años","0.0998351748852713"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","45 a 49 años","0.0905249459070019"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","50 a 54 años","0.083394672982181"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","55 a 59 años","0.0777858277196627"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","60 a 64 años","0.0669995868302042"
"La Magdalena Contreras","2029","Hombres","Ciudad de México","65 y más","0.154095643528136"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","Hasta 4 años","0.0713518787428392"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","5 a 9 años","0.078122328578821"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","10 a 14 años","0.0836161952807457"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","15 a 19 años","0.0862149538036478"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","20 a 24 años","0.0904436354352123"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","25 a 29 años","0.0934299281238103"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","30 a 34 años","0.0972596775259819"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","35 a 39 años","0.102913117119664"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","40 a 44 años","0.10024597021458"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","45 a 49 años","0.0914808592316337"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","50 a 54 años","0.0832172630513528"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","55 a 59 años","0.0781565227699118"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","60 a 64 años","0.0679324596337574"
"La Magdalena Contreras","2030","Hombres","Ciudad de México","65 y más","0.158615454406605"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","Hasta 4 años","0.0929158533631742"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","5 a 9 años","0.0976736925932476"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","10 a 14 años","0.103281540224053"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","15 a 19 años","0.108094574804824"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","20 a 24 años","0.113117351718242"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","25 a 29 años","0.114121907100926"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","30 a 34 años","0.113967360118975"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","35 a 39 años","0.113018000086988"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","40 a 44 años","0.109253677169459"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","45 a 49 años","0.0975853800321325"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","50 a 54 años","0.0847027851794743"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","55 a 59 años","0.0714890182226346"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","60 a 64 años","0.056597312604609"
"La Magdalena Contreras","2015","Mujeres","Ciudad de México","65 y más","0.127644768021668"
"La Magdalena Contreras","2016","Mujeres","Ciudad de México","Hasta 4 años","0.0908660159774862"
"La Magdalena Contreras","2016","Mujeres","Ciudad de México","5 a 9 años","0.0958251555391601"
"La Magdalena Contreras","2016","Mujeres","Ciudad de México","10 a 14 años","0.1019660945064"
"La Magdalena Contreras","2016","Mujeres","Ciudad de México","15 a 19 años","0.106406125917965"
"La Magdalena Contreras","2016","Mujeres","Ciudad de México","20 a 24 años","0.111287951499836"
"La Magdalena Contreras","2016","Mujeres","Ciudad de México","25 a 29 años","0.113309159828981"
